participant_id,structure_condition,load_condition,block,trial_type,stimulus,shape,fill,target_word,suffix,irregular,word_typed,correct_word,edit_distance,normed_edit_distance,accuracy,target_sequence,sequence_typed,digits_correct,response_time
12,structured,load,testing,NA,stim08,circle,striped,huhubi,bi,0,hulu,0,3,0.5,0.5,NA,NA,NA,3668.5
12,structured,load,testing,NA,stim05,triangle,striped,lalabi,bi,0,zzzzzz,0,6,1,0,NA,NA,NA,3021.3
12,structured,load,testing,NA,stim09,circle,spotted,huhuni,ni,0,hulu,0,3,0.5,0.5,NA,NA,NA,3504.6
13,unstructured,no load,testing,NA,stim03,square,spotted,momoni,ni,1,momoni,1,0,0,1,NA,NA,NA,8328.1
13,unstructured,no load,testing,NA,stim01,square,checkerboard,momobi,bi,1,momofa,0,2,0.333333333,0.666666667,NA,NA,NA,9600.6
13,unstructured,no load,testing,NA,stim05,triangle,striped,tuturi,ri,1,tuturi,1,0,0,1,NA,NA,NA,5031.3
13,unstructured,no load,testing,NA,stim08,circle,striped,huhuva,va,1,huhuri,0,2,0.333333333,0.666666667,NA,NA,NA,54017.6
13,unstructured,no load,testing,NA,stim04,triangle,checkerboard,tutudo,do,1,tutufa,0,2,0.333333333,0.666666667,NA,NA,NA,6241.6
13,unstructured,no load,testing,NA,stim06,triangle,spotted,tutupa,pa,1,tutudo,0,2,0.333333333,0.666666667,NA,NA,NA,11154.1
13,unstructured,no load,testing,NA,stim07,circle,checkerboard,huhusu,su,1,huhudo,0,2,0.333333333,0.666666667,NA,NA,NA,10675.2
13,unstructured,no load,testing,NA,stim09,circle,spotted,huhulu,lu,1,huhuno,0,2,0.333333333,0.666666667,NA,NA,NA,36410
13,unstructured,no load,testing,NA,stim02,square,striped,momofa,fa,1,momodo,0,2,0.333333333,0.666666667,NA,NA,NA,7371.8
14,structured,no load,testing,NA,stim06,triangle,spotted,popopa,pa,0,popupa,0,1,0.166666667,0.833333333,NA,NA,NA,36013.7
14,structured,no load,testing,NA,stim03,square,spotted,tutupa,pa,0,tutupa,1,0,0,1,NA,NA,NA,20282.5
14,structured,no load,testing,NA,stim02,square,striped,tutufa,fa,0,susufa,0,2,0.333333333,0.666666667,NA,NA,NA,30527.9
14,structured,no load,testing,NA,stim01,square,checkerboard,tutusu,su,0,tutusu,1,0,0,1,NA,NA,NA,16857.6
14,structured,no load,testing,NA,stim07,circle,checkerboard,nenesu,su,0,menesu,0,1,0.166666667,0.833333333,NA,NA,NA,27250.2
14,structured,no load,testing,NA,stim04,triangle,checkerboard,poposu,su,0,poposu,1,0,0,1,NA,NA,NA,22288.9
14,structured,no load,testing,NA,stim05,triangle,striped,popofa,fa,0,popofa,1,0,0,1,NA,NA,NA,20735.6
14,structured,no load,testing,NA,stim09,circle,spotted,nenepa,pa,0,memepa,0,2,0.333333333,0.666666667,NA,NA,NA,28088.4
14,structured,no load,testing,NA,stim08,circle,striped,nenefa,fa,0,memefa,0,2,0.333333333,0.666666667,NA,NA,NA,19223.1
15,unstructured,no load,testing,NA,stim02,square,striped,neneni,ni,1,nenelu,0,2,0.333333333,0.666666667,NA,NA,NA,12254
15,unstructured,no load,testing,NA,stim09,circle,spotted,tutupa,pa,1,tutuvu,0,2,0.333333333,0.666666667,NA,NA,NA,8926.5
15,unstructured,no load,testing,NA,stim07,circle,checkerboard,tutufa,fa,1,tutufa,1,0,0,1,NA,NA,NA,5830.5
15,unstructured,no load,testing,NA,stim03,square,spotted,nenelu,lu,1,nenulu,0,1,0.166666667,0.833333333,NA,NA,NA,16108
15,unstructured,no load,testing,NA,stim01,square,checkerboard,nenesu,su,1,nenescu,0,1,0.142857143,0.857142857,NA,NA,NA,9582.3
15,unstructured,no load,testing,NA,stim06,triangle,spotted,momori,ri,1,momori,1,0,0,1,NA,NA,NA,5469
15,unstructured,no load,testing,NA,stim05,triangle,striped,momobi,bi,1,momboso,0,3,0.428571429,0.571428571,NA,NA,NA,10897.9
15,unstructured,no load,testing,NA,stim08,circle,striped,tutuva,va,1,tutupa,0,1,0.166666667,0.833333333,NA,NA,NA,6210.5
15,unstructured,no load,testing,NA,stim04,triangle,checkerboard,momodo,do,1,momodo,1,0,0,1,NA,NA,NA,5925
16,structured,no load,testing,NA,stim08,circle,striped,momobi,bi,0,momobi,1,0,0,1,NA,NA,NA,4047.7
16,structured,no load,testing,NA,stim05,triangle,striped,kikibi,bi,0,kikibi,1,0,0,1,NA,NA,NA,5602.2
16,structured,no load,testing,NA,stim02,square,striped,tutubi,bi,0,tutubi,1,0,0,1,NA,NA,NA,9328.4
16,structured,no load,testing,NA,stim03,square,spotted,tutuni,ni,0,tutuni,1,0,0,1,NA,NA,NA,4910.8
16,structured,no load,testing,NA,stim06,triangle,spotted,kikini,ni,0,kikini,1,0,0,1,NA,NA,NA,3226.6
16,structured,no load,testing,NA,stim04,triangle,checkerboard,kikifa,fa,0,kikifa,1,0,0,1,NA,NA,NA,5573.2
16,structured,no load,testing,NA,stim09,circle,spotted,momoni,ni,0,momoni,1,0,0,1,NA,NA,NA,7435
16,structured,no load,testing,NA,stim07,circle,checkerboard,momofa,fa,0,momofa,1,0,0,1,NA,NA,NA,5192.3
16,structured,no load,testing,NA,stim01,square,checkerboard,tutufa,fa,0,tutufa,1,0,0,1,NA,NA,NA,10741
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,308,3,4374.4
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,791,3,3164.6
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,362,3,1796.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,461,3,1475.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,481,3,1531
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,382,0,3120.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,146,3,2111.4
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,613,3,1147.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,537,3,1495.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,581,1,2743.6
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,640,3,1553.3
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,3,1466.9
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,862,1,2314.3
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,428,3,2087.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,719,2,2014.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,729,3,2208.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,374,3,1826.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,140,3,1742.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,693,3,2533.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,268,3,1804.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,531,3,1400.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,605,3,1717.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,57,3,1680.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,85,3,1376.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,302,3,2947
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,362,0,1706.4
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,82,3,1588.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,32,0,1447.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,482,2,2859.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,3,1696.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,409,3,1540.6
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,609,1,1757
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,371,3,1654.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,582,3,1869.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,752,3,1971.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,791,2,1457.1
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,716,3,2156.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,719,1,1633
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,790,3,2218.9
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,791,0,2754
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,368,3,2694
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,629,3,1580
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,226,2,3695.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,502,3,1322.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,3,1502.3
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857,222,0,3823
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,826,3,1581.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,529,3,3399.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,526,1,2296.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,581,3,1924.5
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,924,3,1786.2
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,369,3,1521.8
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948,948,3,2620.3
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814,814,3,1712.7
17,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,3,2196.3
17,partial,load,testing,NA,stim04,triangle,checkerboard,bebefa,fa,0,bebeni,0,2,0.333333333,0.666666667,NA,NA,NA,8249.8
17,partial,load,testing,NA,stim06,triangle,spotted,bebedo,do,0,bebopa,0,3,0.5,0.5,NA,NA,NA,10763.2
17,partial,load,testing,NA,stim07,circle,checkerboard,popofa,fa,0,pophoa,0,2,0.333333333,0.666666667,NA,NA,NA,16611.6
17,partial,load,testing,NA,stim03,square,spotted,tutudo,do,0,teteni,0,4,0.666666667,0.333333333,NA,NA,NA,12876.8
17,partial,load,testing,NA,stim02,square,striped,tutuni,ni,0,tutuni,1,0,0,1,NA,NA,NA,6240
17,partial,load,testing,NA,stim09,circle,spotted,popopa,pa,1,poponi,0,2,0.333333333,0.666666667,NA,NA,NA,4505.4
17,partial,load,testing,NA,stim08,circle,striped,poponi,ni,0,popeni,0,1,0.166666667,0.833333333,NA,NA,NA,5223.9
17,partial,load,testing,NA,stim05,triangle,striped,bebeni,ni,0,bebeni,1,0,0,1,NA,NA,NA,7399.1
17,partial,load,testing,NA,stim01,square,checkerboard,tutulu,lu,1,tutuha,0,2,0.333333333,0.666666667,NA,NA,NA,5330.9
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,524,3,6847
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684,684,3,5362
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,405,3,6451
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,250,3,7511
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,936,3,5672
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,317,3,5507
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,951,3,4941
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,192,3,4177
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,3,4482
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,706,3,4334
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,274,3,4701
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,840,3,7585
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,196,3,5003
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,92,3,6158
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758,758,3,4141
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,642,3,4219
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,42,1,4770
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,742,3,4219
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,968,3,4270
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,415,3,4705
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,740,3,4203
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,863,3,4281
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,146,3,4320
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,374,3,5666
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,520,3,4888
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,693,3,4355
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,495,3,4159
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,140,3,4379
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,584,3,3788
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,251,3,5564
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,627,3,5505
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,692,3,4368
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,759,3,5723
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839,839,3,4808
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,682,3,4256
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,807,3,4992
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,64,3,4519
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,530,3,5010
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,3,4719
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,796,3,4257
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,605,3,4647
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,51,3,4294
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,617,3,6396
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,480,3,4422
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,475,3,4225
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,208,3,4457
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,946,3,5786
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,642,3,6952
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,638,3,4681
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,3,4636
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,756,2,4140
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,649,3,5013
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,916,3,4847
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,738,3,4525
18,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,3,4207
18,unstructured,load,testing,NA,stim03,square,spotted,kikido,do,1,momoso,0,5,0.833333333,0.166666667,NA,NA,NA,8325
18,unstructured,load,testing,NA,stim02,square,striped,kikiri,ri,1,kikiru,0,1,0.166666667,0.833333333,NA,NA,NA,9907
18,unstructured,load,testing,NA,stim01,square,checkerboard,kikibi,bi,1,momosa,0,6,1,0,NA,NA,NA,8310
18,unstructured,load,testing,NA,stim04,triangle,checkerboard,momopa,pa,1,huhuli,0,6,1,0,NA,NA,NA,7305
18,unstructured,load,testing,NA,stim05,triangle,striped,momosu,su,1,zzzzzz,0,6,1,0,NA,NA,NA,7685
18,unstructured,load,testing,NA,stim06,triangle,spotted,momofa,fa,1,zzzzzz,0,6,1,0,NA,NA,NA,7786
18,unstructured,load,testing,NA,stim07,circle,checkerboard,huhuva,va,1,zzzzzz,0,6,1,0,NA,NA,NA,6376
18,unstructured,load,testing,NA,stim09,circle,spotted,huhulu,lu,1,zzzzzz,0,6,1,0,NA,NA,NA,5742
18,unstructured,load,testing,NA,stim08,circle,striped,huhuni,ni,1,zzzzzz,0,6,1,0,NA,NA,NA,7638
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,72,3,6976
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,3,4794
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,806,3,4938
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,462,3,4779
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,469,3,4630
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,314,3,3832
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,396,2,4883
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,938,3,4658
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,140,2,4572
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,572,3,4649
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,3,7945
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,3,5443
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,570,3,5138
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,240,3,6388
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,140,3,5619
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,168,3,5290
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,158,3,6525
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,392,3,6240
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,397,3,4899
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,3,4420
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,697,3,5455
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,863,3,7187
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,169,3,4950
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,72,3,4979
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,292,2,3953
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,716,3,4743
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,374,3,4182
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,263,3,3876
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,613,3,5609
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,639,3,4624
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,284,3,4414
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,506,3,4325
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,951,3,4402
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,915,1,4260
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,517,3,3749
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,359,3,4289
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,963,3,4637
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,302,3,4699
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,596,3,4434
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,739,3,3964
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,475,3,4493
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,475,1,6386
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,409,3,6055
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,790,3,5575
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,469,3,4726
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,483,3,4261
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,47,3,4877
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,368,3,4470
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,3,4188
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,38,3,5048
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,518,3,3781
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,370,3,4510
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,390,2,4713
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849,349,2,4004
19,partial,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,349,1,4799
19,partial,load,testing,NA,stim06,triangle,spotted,momosu,su,0,momosu,1,0,0,1,NA,NA,NA,9582
19,partial,load,testing,NA,stim07,circle,checkerboard,huhuni,ni,0,huhusu,0,2,0.333333333,0.666666667,NA,NA,NA,10965
19,partial,load,testing,NA,stim09,circle,spotted,huhusu,su,0,huhuni,0,2,0.333333333,0.666666667,NA,NA,NA,10500
19,partial,load,testing,NA,stim03,square,spotted,lalabi,bi,1,lalani,0,1,0.166666667,0.833333333,NA,NA,NA,9095
19,partial,load,testing,NA,stim04,triangle,checkerboard,momova,va,1,momova,1,0,0,1,NA,NA,NA,8514
19,partial,load,testing,NA,stim08,circle,striped,huhudo,do,0,huhudo,1,0,0,1,NA,NA,NA,13321
19,partial,load,testing,NA,stim02,square,striped,lalado,do,0,lalado,1,0,0,1,NA,NA,NA,10495
19,partial,load,testing,NA,stim05,triangle,striped,momodo,do,0,momoni,0,2,0.333333333,0.666666667,NA,NA,NA,13037
19,partial,load,testing,NA,stim01,square,checkerboard,lalani,ni,0,lalado,0,2,0.333333333,0.666666667,NA,NA,NA,11673
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,369,3,6595
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,613,3,5246.1
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,417,3,4912.2
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,3,4145.5
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,325,1,4739.7
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,185,3,4075
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,59,3,6586.4
20,unstructured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,525,1,7658.4
